Name,edr3id,TIC,DESIID,RA(deg),DEC(deg),CLASS,Pwd,G,bp_rp,MG,AV,Teff,Teff_err,Log_g,e_logg,Chi2,RV,sample
WDJ154433.36+124111.52,1190722542572805376,1100591213,39628094419502417,236.1391224348251,12.686426494287051,DC,0.86,18.895,0.328,11.947,0.08,,,,,,,non-DA
WDJ013703.60+125227.96,2586121167517713920,630575384,39628090946621099,24.26523622697128,12.874430132016531,DC,0.99,18.403,0.203,12.722,0.03,,,,,,,non-DA
WDJ011518.87+124413.72,2583851917252389888,611034512,39628090858539902,18.828165664111797,12.737027690102884,DC,1.0,16.712,0.099,12.299,0.02,,,,,,,non-DA
WDJ233539.09+123047.33,2764723912188128768,2053294297,39628090451690517,353.9124169787,12.512550543691717,DC,1.0,18.563,0.488,13.976,0.03,,,,,,,non-DA
WDJ160506.47+122959.81,4457714297021971456,1204691271,39628088602005174,241.2768534817234,12.49992894990278,DC,1.0,18.902,-0.057,12.021,0.08,,,,,,,non-DA
WDJ110945.76+122606.74,3964744479135122432,903425708,39628087389852551,167.4406553790088,12.435179254905604,DC,1.0,18.417,0.471,14.159,0.02,,,,,,,non-DA
WDJ103210.43+123531.97,3883837500120477184,842433057,39628087238853186,158.0435230785838,12.592131582165033,DC,1.0,18.627,0.109,12.225,0.03,,,,,,,non-DA
WDJ022243.79+122706.90,72893085436257280,620053903,39628085229783950,35.68264211736532,12.451834696200953,DC,0.99,18.689,0.219,12.872,0.07,,,,,,,non-DA
WDJ003706.81+122854.06,2775759641677029376,611254788,39628084797769211,9.27843737768742,12.481688209476363,DC,0.99,19.808,0.329,13.087,0.1,,,,,,,non-DA
WDJ171537.66+121212.83,4541326345220772864,1308439851,39628082985834211,258.9064878116688,12.203265311744143,DC,1.0,18.282,0.96,14.558,0.03,,,,,,,non-DA
WDJ164308.72+121141.83,4448811993751619072,1308195748,39628082851616191,250.78645788665176,12.195018958526148,DC,1.0,18.209,0.093,12.153,0.09,,,,,,,non-DA
WDJ020016.81+122210.74,2574640827310228992,404715139,39628079231929034,30.069996513855266,12.36947257565848,DC,0.99,16.814,0.196,12.761,0.02,,,,,,,non-DA
WDJ023510.02+115544.37,26090380135117056,620038407,39628073460568906,38.79236008326527,11.929155698690812,DC,1.0,19.269,0.931,15.05,0.02,,,,,,,non-DA
WDJ224955.75+114107.13,2719202554545815552,2053104521,39628072537818529,342.4820998805084,11.685032146165046,DC,1.0,17.399,0.11,12.419,0.03,,,,,,,non-DA
WDJ222112.75+114537.65,2730610601864280064,2025593628,39628072420377349,335.3033791683086,11.760463806196006,DC,0.99,18.788,0.109,12.024,0.08,,,,,,,non-DA
WDJ145848.55+114656.11,1181245508254835712,1100435011,39628070600050580,224.70171670079168,11.781827657683788,DC,0.55,18.052,1.303,13.92,0.02,,,,,,,non-DA
WDJ090640.95+114600.99,604163909838347264,800439168,39628069153014104,136.6704592459744,11.766927809966798,DC,1.0,18.738,0.12,12.319,0.03,,,,,,,non-DA
WDJ215759.09+113730.36,2726854738863780864,2025511952,39628066401552541,329.4962563768083,11.624598105592616,DC,0.99,18.553,0.246,12.67,0.04,,,,,,,non-DA
WDJ210151.84+113437.98,1756890766528486400,1937235269,39628066170866646,315.46608884539796,11.577050492293754,DC,1.0,18.404,0.126,12.351,0.04,,,,,,,non-DA
WDJ155432.04+113615.91,4456274108589161472,1103849937,39628064904188754,238.6334633816032,11.60448605825174,DC,0.99,18.987,0.282,12.842,0.07,,,,,,,non-DA
WDJ144700.57+112613.27,1175390608836148224,1100403735,39628064627364140,221.75238675801208,11.43696066495884,DC,1.0,18.612,-0.02,12.091,0.05,,,,,,,non-DA
WDJ125317.20+113458.09,3927847956988215808,953839037,39628064161793300,193.3214548308849,11.582840840946716,DC,1.0,18.428,0.096,12.55,0.03,,,,,,,non-DA
WDJ024114.36+112552.39,25424458340645760,640171216,39628061645210213,40.309877426421735,11.430971663082968,DC,1.0,19.642,0.337,13.905,0.06,,,,,,,non-DA
WDJ021352.46+113327.99,72580003795909120,620051217,39628061531964526,33.46876499183025,11.557605575714256,DC,0.99,19.1,0.169,12.424,0.13,,,,,,,non-DA
WDJ020511.72+113514.46,2571482858115973120,630522741,39628061494217563,31.29924245137092,11.587399367701869,DC,1.0,19.183,0.452,13.803,0.03,,,,,,,non-DA
WDJ000438.38+112358.71,2765857130719244288,611194201,39628060999288938,1.1599633452685152,11.39947881761652,DC,0.95,18.753,0.393,12.47,0.06,,,,,,,non-DA
WDJ163723.85+111029.44,4447152865064276992,1204449849,39628059157990278,249.3495647010381,11.174152894938672,DC,0.99,18.463,0.967,14.353,0.03,,,,,,,non-DA
WDJ155759.69+110811.88,4456018914514270720,1103842308,39628058994413088,239.49862105290555,11.136482133184868,DC,1.0,18.375,0.467,13.753,0.03,,,,,,,non-DA
WDJ091440.39+111336.27,591924112038344192,800210865,39628057333468660,138.66819391142394,11.22676161574579,DC,0.99,19.286,0.245,12.996,0.03,,,,,,,non-DA
WDJ205726.09+110200.66,1756798240048580608,1937227278,39628054296793164,314.3586643727578,11.033646028228556,DC,1.0,18.094,0.071,11.871,0.05,,,,,,,non-DA
WDJ165817.44+105416.35,4447868647134855168,1308137543,39628053311129770,254.57266610700424,10.90447646369062,DC,0.99,18.558,0.214,12.75,0.09,,,,,,,non-DA
WDJ155853.39+105819.62,4456000532054130688,1103841765,39628053063668228,239.72251724030775,10.971978662033775,DC,1.0,18.435,0.092,12.408,0.07,,,,,,,non-DA
WDJ141904.67+110306.27,1225189552042779904,1000083414,39628052652626037,214.76940475497312,11.051724505750135,DC,0.99,17.527,0.314,13.187,0.02,,,,,,,non-DA
WDJ140220.26+105413.65,3724258741856924160,1002910466,39628052585514533,210.5842504235087,10.90383615905692,DC,1.0,18.581,0.013,12.315,0.04,,,,,,,non-DA
WDJ023001.32+105813.49,24414900508774912,620029231,39628049729194136,37.50557929892249,10.970223896085876,DC,0.99,18.913,0.284,13.423,0.04,,,,,,,non-DA
WDJ021534.41+110003.75,72488946194001408,620050487,39628049670473514,33.89327511157931,11.00099705035418,DC,0.98,18.805,0.519,13.178,0.04,,,,,,,non-DA
WDJ012943.73+105713.34,2585493625551477760,630570157,39628049481729011,22.43250472398587,10.953424305213783,DC,0.99,18.571,0.411,13.092,0.03,,,,,,,non-DA
WDJ010658.03+105244.54,2583147091644039168,611028513,39628049385263614,16.741664723359346,10.878922937476094,DC,0.96,18.832,0.531,13.024,0.03,,,,,,,non-DA
WDJ004617.03+110726.18,2774651574474232320,611244290,39628049301375484,11.570771798813976,11.123834469412438,DC,0.99,19.227,0.385,13.271,0.03,,,,,,,non-DA
WDJ000851.49+110241.69,2753785523841180160,611167035,39628049146187534,2.2142924138830997,11.044746982515694,DC,0.99,19.763,0.534,13.638,0.05,,,,,,,non-DA
WDJ231842.66+104839.14,2810443190514853888,2053363906,39628048940665057,349.67764096158845,10.810707934483707,DC,1.0,17.979,0.039,12.027,0.05,,,,,,,non-DA
WDJ222106.57+104507.80,2724335723364297216,2025447208,39628048701591871,335.2772967300997,10.752031280904784,DC,1.0,19.621,0.015,13.125,0.06,,,,,,,non-DA
WDJ144447.23+104825.86,1175242896321238528,1100401464,39628046822539492,221.19677479937505,10.80690264162508,DC,1.0,18.145,0.629,14.045,0.02,,,,,,,non-DA
WDJ021059.91+104812.75,72423941863635968,620050000,39628043710369059,32.74964969250109,10.803409102773893,DC,0.98,19.991,0.466,13.183,0.14,,,,,,,non-DA
WDJ235739.31+102449.46,2765501610506348544,2053302104,39628043160915151,359.41381152774386,10.413644020059218,DC,0.99,18.966,0.288,13.048,0.04,,,,,,,non-DA
WDJ141324.92+102726.40,1225084067646106624,1000081996,39628040749188936,213.35381792933816,10.457112663336298,DC,0.99,18.342,0.458,13.097,0.03,,,,,,,non-DA
WDJ084624.74+102406.33,598707239788040448,800317412,39628039398622759,131.60277561990438,10.401465595904403,DC,1.0,17.984,0.112,12.478,0.02,,,,,,,non-DA
WDJ021841.56+102544.23,72208089692086016,620048152,39628037796400672,34.67327620474494,10.428980385832686,DC,1.0,19.798,0.723,14.511,0.03,,,,,,,non-DA
WDJ013725.91+102629.57,2573547736658416640,630539260,39628037624434585,24.35801696305238,10.441427583950086,DC,0.99,19.551,0.243,13.063,0.05,,,,,,,non-DA
WDJ231903.80+102109.94,2762356594934263808,2053263551,39628037054008513,349.7660782346806,10.35219229782321,DC,0.99,16.996,0.306,13.127,0.02,,,,,,,non-DA
WDJ172006.79+102227.98,4491748511228743680,459635259,39628035573417869,260.0281117392716,10.37484480848762,DC,1.0,17.649,1.097,14.773,0.02,,,,,,,non-DA
WDJ001545.54+101246.09,2752769815612821504,611156399,39628031341365406,3.9394830635457,10.212339859020776,DC,0.99,19.61,0.676,13.986,0.03,,,,,,,non-DA
WDJ215458.90+095654.16,2726437611640855552,2025500760,39628030758358580,328.74580009018064,9.94838081322368,DC,0.99,18.241,0.373,13.585,0.03,,,,,,,non-DA
WDJ012017.66+095238.98,2579283923180025856,630564561,39628025653887667,20.073102370395087,9.877196055093316,DC,0.99,19.561,0.761,14.006,0.03,,,,,,,non-DA
WDJ232507.22+094902.22,2762042070184969216,2053259396,39628025175739467,351.28007438317945,9.81695568109604,DC,0.99,18.508,0.365,13.483,0.03,,,,,,,non-DA
WDJ225848.06+095159.45,2714977745540449792,2053055105,39628025066687955,344.7004652943579,9.866326314630474,DC,1.0,19.066,0.991,14.639,0.03,,,,,,,non-DA
WDJ141435.92+093933.05,3722977089256197120,1002893696,39628022898232534,213.64939974874943,9.659253295936235,DC,1.0,17.957,0.053,12.107,0.03,,,,,,,non-DA
WDJ100854.11+094144.06,3876853367901138944,842365781,39628021883209885,152.2255331014341,9.69519593892319,DC,1.0,18.002,0.098,12.362,0.02,,,,,,,non-DA
WDJ094213.05+094245.85,588530847356236672,840029216,39628021774156388,145.55375089166145,9.71265010077872,DC,1.0,17.938,1.015,14.66,0.01,,,,,,,non-DA
WDJ090102.59+094333.30,591480562175886080,800204295,39628021602191531,135.260724919319,9.72588956916328,DC,0.99,19.304,0.114,12.171,0.06,,,,,,,non-DA
WDJ001249.08+094259.81,2752643852811976704,611155367,39628019416960019,3.204675103473134,9.716353657114176,DC,1.0,19.965,0.595,14.072,0.04,,,,,,,non-DA
WDJ150957.09+092349.32,1167735911963154432,1100298525,39628017168813252,227.48775430420991,9.396933665437292,DC,0.99,18.547,0.115,13.404,0.03,,,,,,,non-DA
WDJ124036.21+093209.99,3903151246497510912,953717741,39628016552247854,190.15123233575696,9.53545390183674,DC,1.0,18.185,0.634,14.245,0.02,,,,,,,non-DA
WDJ023027.82+092318.61,23399364081385984,620020984,39628014023085009,37.61583832335593,9.388400169250534,DC,0.99,19.373,0.327,13.038,0.1,,,,,,,non-DA
WDJ022033.88+093047.36,23783707819643776,620024045,39628013981142263,35.14115311780779,9.513114001889036,DC,0.99,18.945,0.348,13.361,0.04,,,,,,,non-DA
WDJ001033.16+092743.64,2753010024543499264,611158731,39628013444269825,2.6384899271955513,9.462570879039369,DC,0.99,17.285,0.165,12.601,0.02,,,,,,,non-DA
WDJ020030.38+092223.10,2570595204340077056,630515312,39628007937146920,30.126912937562427,9.372645617784023,DC,0.99,18.58,0.394,13.48,0.03,,,,,,,non-DA
WDJ164644.80+090047.23,4445698146758394880,1308052081,39628005638672387,251.68669345915404,9.013090031067437,DC,1.0,17.269,0.037,12.064,0.06,,,,,,,non-DA
WDJ094115.18+090154.82,588332900903805824,469018397,39628003872869870,145.31328101334208,9.031417490249789,DC,0.99,16.76,0.19,12.0,0.02,,,,,,,non-DA
WDJ082036.54+085549.25,600139357980010752,800352495,39628003541516607,125.15242955636604,8.929752628752135,DC,1.0,18.194,0.434,13.807,0.02,,,,,,,non-DA
WDJ221849.64+084745.64,2722876362198480384,2025418685,39628001041716820,334.7080989274971,8.795904759359699,DC,1.0,19.09,1.187,14.919,0.02,,,,,,,non-DA
WDJ165313.08+084646.72,4442677371703187456,1307846274,39627999691152211,253.3043995374192,8.779646597324767,DC,0.99,18.972,0.245,13.213,0.1,,,,,,,non-DA
WDJ131953.50+084423.01,3731667388643923968,953536727,39627998810341432,199.97281719960424,8.739380402432086,DC,0.99,17.993,0.192,12.844,0.02,,,,,,,non-DA
WDJ112015.92+083828.33,3914773870380392960,903341870,39627998311222520,170.06618504253086,8.64127063358867,DC,0.99,18.975,0.181,12.619,0.03,,,,,,,non-DA
WDJ005505.49+085030.97,2581058706745690624,611010680,39627995719142333,13.772348979448712,8.841715483326912,DC,0.99,18.369,0.507,13.675,0.02,,,,,,,non-DA
WDJ232149.02+082358.71,2761079237300620288,2053247617,39627995333264279,350.45414888635435,8.39952092309151,DC,1.0,18.109,0.027,12.031,0.05,,,,,,,non-DA
WDJ162650.25+083026.42,4440378121090919936,1204394838,39627993609406042,246.70947537594475,8.50730019955933,DC,1.0,18.624,0.085,12.281,0.1,,,,,,,non-DA
WDJ142413.40+083316.01,1175788425887673856,1000031209,39627993097703368,216.0554827043358,8.554591190607475,DC,1.0,17.713,0.113,12.465,0.03,,,,,,,non-DA
WDJ024034.74+083040.35,19952115954918784,640152061,39627990178463828,40.14473119914799,8.511201461944898,DC,1.0,19.622,0.026,12.619,0.21,,,,,,,non-DA
WDJ230706.88+082146.46,2713617271700011008,2053036495,39627989289274496,346.7788671278719,8.36246302502175,DC,1.0,19.167,0.615,14.2,0.03,,,,,,,non-DA
WDJ131640.73+081058.72,3731530843043705344,953535010,39627986835608881,199.16947605254825,8.182970282001664,DC,0.99,18.364,0.51,13.654,0.02,,,,,,,non-DA
WDJ080656.58+081727.73,3145935764750965248,804288988,39627985552147806,121.73576431819158,8.29100456523584,DC,0.97,16.881,-0.598,7.109,0.07,,,,,,,non-DA
WDJ214254.49+080527.35,2701893698904232960,2025226121,39627982960066982,325.72667839493784,8.090091798488528,DC,0.99,17.053,1.18,14.675,0.01,,,,,,,non-DA
WDJ222120.22+074827.59,2722473185026065920,2025411143,39627977129985074,335.3345653548135,7.807642396666978,DC,0.99,18.688,0.221,12.787,0.04,,,,,,,non-DA
WDJ164923.22+074421.59,4442143734903229440,1307810248,39627975745871269,252.3467413833809,7.739313150261175,DC,0.67,18.927,-0.269,7.486,0.24,,,,,,,non-DA
WDJ001258.22+074925.59,2751749709340268544,611147364,39627971601895423,3.2432304680047483,7.823504458641554,DC,1.0,19.58,1.156,15.06,0.02,,,,,,,non-DA
WDJ212128.17+072416.72,1740097341320384000,2000048140,39627970888863269,320.36753090661205,7.404827630922767,DC,0.98,17.589,0.265,12.284,0.03,,,,,,,non-DA
WDJ024803.43+072358.56,20284305905758336,640152378,39627966249964072,42.01412017996877,7.399491611451386,DC,1.0,18.677,1.112,14.807,0.02,,,,,,,non-DA
WDJ001831.40+072925.68,2748591293470147584,611117289,39627965629204287,4.630772092129006,7.490473207200886,DC,0.99,19.879,0.29,12.926,0.15,,,,,,,non-DA
WDJ210010.05+071039.88,1737075642850176000,1935525603,39627964802928078,315.04191889354337,7.177736271460747,DC,0.99,18.599,0.338,13.17,0.03,,,,,,,non-DA
WDJ150038.05+072118.19,1161374824879398912,1100161869,39627963305560265,225.1582658226416,7.354950491402766,DC,0.99,18.896,0.22,13.058,0.03,,,,,,,non-DA
WDJ100336.77+071813.01,3874461689592604672,842341443,39627962068240510,150.90306540414173,7.303800203217798,DC,0.99,19.253,0.055,11.667,0.07,,,,,,,non-DA
WDJ205351.14+070119.22,1737401098291855872,1935551678,39627958779905295,313.46305149126226,7.021955340919121,DC,0.91,18.248,-0.294,8.211,0.23,,,,,,,non-DA
WDJ165759.54+065659.25,4441245429607710208,1307746569,39627957794249839,254.49785752504255,6.949804035970159,DC,0.98,18.951,0.335,12.649,0.21,,,,,,,non-DA
WDJ160935.76+065509.73,4450425359563998720,1204486702,39627957592921650,242.39893436091975,6.919588646691455,DC,0.99,17.655,0.28,12.995,0.03,,,,,,,non-DA
WDJ020436.02+070504.51,2521259945802907648,630415326,39627954073898051,31.150073796737846,7.084522491958779,DC,0.99,18.632,0.104,12.582,0.05,,,,,,,non-DA
WDJ221435.57+065031.69,2720807150033137152,2025375897,39627953117594570,333.6485675656067,6.841968567410749,DC,1.0,18.762,0.745,14.33,0.02,,,,,,,non-DA
WDJ163107.84+064551.73,4438787402643052544,1204311359,39627951683145746,247.7825194025789,6.764420866492368,DC,0.99,18.775,0.156,12.655,0.1,,,,,,,non-DA
WDJ021205.31+064420.27,2521035817229538816,471014169,39627948101207403,33.02211771375401,6.739104956261618,DC,1.0,18.148,-0.142,12.941,0.02,,,,,,,non-DA
WDJ221438.44+062739.75,2720779043767126016,2025375362,39627947111351514,333.6602631727406,6.460579709674566,DC,0.99,18.949,0.296,13.592,0.03,,,,,,,non-DA
WDJ081547.83+063118.59,3096700664850018304,804215695,39627943613301052,123.94922670096082,6.521833435353374,DC,0.99,18.815,0.152,12.269,0.03,,,,,,,non-DA
WDJ010151.07+062604.66,2577217876406667264,610986287,39627941801363737,15.46287182743766,6.434580274530235,DC,0.99,19.573,0.164,12.377,0.12,,,,,,,non-DA
WDJ211258.18+062220.83,1733782571164433408,354665280,39627940845066860,318.2422110386721,6.372231758782028,DC,1.0,16.208,0.105,12.411,0.02,,,,,,,non-DA
WDJ170238.76+061600.30,4393143170280474624,1307395821,39627939800686989,255.6614977459927,6.266762091159347,DC,0.95,18.873,-0.406,8.347,0.34,,,,,,,non-DA
WDJ141556.27+061822.58,3673120627847661056,1002709819,39627939108619391,213.98440741791333,6.306225774205968,DC,0.91,17.439,-0.459,7.528,0.09,,,,,,,non-DA
WDJ231621.46+060129.64,2664116983339218944,2052959574,39627935354718723,349.08958539779417,6.024784102742537,DC,0.99,18.456,0.262,12.795,0.03,,,,,,,non-DA
WDJ220554.02+055253.22,2720498530862520832,2025369746,39627935061116772,331.47509935953104,5.8811384602818615,DC,1.0,18.439,0.087,11.977,0.06,,,,,,,non-DA
WDJ215652.92+055925.54,2697327113581223936,2025083806,39627935023368121,329.22073833175364,5.990096376295071,DC,0.99,18.539,0.474,13.594,0.02,,,,,,,non-DA
WDJ085709.01+060357.56,583604897824754688,800140170,39627931764396565,134.28758820340298,6.065864470721146,DC,0.99,18.368,0.202,12.851,0.02,,,,,,,non-DA
WDJ011317.34+060334.76,2576622898882026496,610981600,39627929826628308,18.322218304014857,6.059139330421139,DC,0.99,18.46,0.314,13.695,0.02,,,,,,,non-DA
WDJ002844.20+055931.27,2555604467102461440,610943131,39627929642076798,7.184043327795726,5.991501211845069,DC,0.99,18.479,0.374,13.496,0.02,,,,,,,non-DA
WDJ233027.02+054924.99,2661242516346686976,2052926025,39627929398807270,352.61250220963933,5.823593875369447,DC,1.0,17.928,0.083,12.218,0.03,,,,,,,non-DA
WDJ223000.47+054306.06,2709047529575886336,2025317240,39627929147148438,337.5019843837643,5.718366775245555,DC,0.96,19.129,0.298,12.246,0.17,,,,,,,non-DA
WDJ204918.12+054107.58,1735694415727217664,1935417465,39627928727716901,312.3254350290884,5.685326767983509,DC,1.0,18.492,0.042,12.146,0.05,,,,,,,non-DA
WDJ204628.51+054934.32,1735885421514730496,393869256,39627928715135703,311.6187298092754,5.826150335897317,DC,0.78,18.608,0.813,12.997,0.03,,,,,,,non-DA
WDJ170538.65+054914.20,4392912650795934720,1307375799,39627927792389512,256.4108415535474,5.82022769592598,DC,1.0,18.368,0.965,14.632,0.02,,,,,,,non-DA
WDJ101904.84+052256.24,3861332176432163840,842290822,39627920079063009,154.77016676464223,5.382293511259287,DC,1.0,18.246,0.011,12.1,0.02,,,,,,,non-DA
WDJ095911.65+052756.59,3850156499728876544,842184833,39627919995178397,149.79843866013346,5.465662657844672,DC,0.99,19.113,0.267,12.6,0.03,,,,,,,non-DA
WDJ092936.04+053700.15,3852194891207625216,842208991,39627919873541374,142.40061284445912,5.616856838416831,DC,1.0,18.454,0.927,14.547,0.01,,,,,,,non-DA
WDJ081956.68+053415.38,3093392608023202816,804095537,39627919579943619,124.98613698641748,5.571086261719143,DC,0.99,18.378,0.153,12.857,0.02,,,,,,,non-DA
WDJ012747.48+052950.03,2564896573012817920,630470677,39627917860276421,21.947835183895652,5.4972084419954,DC,0.98,19.745,0.158,12.084,0.11,,,,,,,non-DA
WDJ160613.49+051822.23,4449634256649531904,1204454728,39627915511467543,241.5562903023627,5.306242381751723,DC,0.99,18.879,0.584,13.812,0.05,,,,,,,non-DA
WDJ232844.91+045524.32,2660330849408860160,2052916753,39627911338136434,352.18710946875416,4.923295617939575,DC,0.99,19.087,0.14,12.317,0.12,,,,,,,non-DA
WDJ164331.56+045644.49,4434749725365419520,270690872,39627909643638010,250.8813725714752,4.945678320554758,DC,1.0,16.566,0.083,12.313,0.03,,,,,,,non-DA
WDJ130723.92+050533.60,3729001072946271232,953502008,39627908741858607,196.8496110703375,5.09202426925638,DC,1.0,18.559,0.095,12.308,0.03,,,,,,,non-DA
WDJ081430.66+045724.56,3096230688052569088,804198970,39627907517121495,123.62744887606202,4.956627330073414,DC,0.99,18.598,0.126,12.865,0.02,,,,,,,non-DA
WDJ012348.14+045729.14,2563551080018019328,630467661,39627905797459573,20.95053969792191,4.9580275481313505,DC,0.99,19.555,0.075,12.525,0.06,,,,,,,non-DA
WDJ001519.85+044850.48,2741346718729973760,611078142,39627899489224748,3.832845362264301,4.813970871798858,DC,1.0,18.187,0.07,12.377,0.03,,,,,,,non-DA
WDJ234555.72+043647.97,2743987329046967296,2053169525,39627899363398157,356.4821587765846,4.613179133239086,DC,0.99,19.233,0.637,13.691,0.03,,,,,,,non-DA
